         471272881 function calls (457851614 primitive calls) in 1458.056 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       72    0.000    0.000    0.000    0.000 path.py:351(__len__)
       26    0.000    0.000    0.000    0.000 cp1252.py:11(encode)
      114    0.000    0.000    0.000    0.000 backend_pdf.py:2360(<listcomp>)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1704(draw_event)
       32    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 backend_pdf.py:217(<listcomp>)
        2    0.000    0.000    0.000    0.000 training_utils.py:1946(get_static_batch_size)
        8    0.000    0.000    0.000    0.000 base_layer.py:1300(input_spec)
       16    0.000    0.000    0.000    0.000 converter.py:188(call_options)
       24    0.000    0.000    0.000    0.000 distribute_lib.py:261(__exit__)
        4    0.000    0.000    0.000    0.000 figure.py:651(get_children)
       12    0.000    0.000    0.000    0.000 figure.py:70(as_list)
        4    0.000    0.000    0.000    0.000 ticker.py:2222(view_limits)
        3    0.000    0.000    0.000    0.000 losses_utils.py:120(scale_loss_for_distribution)
       24    0.000    0.000    0.000    0.000 distribute_lib.py:257(__enter__)
        6    0.000    0.000    0.000    0.000 backprop.py:869(_pop_tape)
        8    0.000    0.000    0.000    0.000 figure.py:913(get_size_inches)
        8    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.get_path_extents}
      254    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       24    0.000    0.000    0.000    0.000 backprop.py:726(_handle_or_self)
        2    0.000    0.000    0.000    0.000 figure.py:1651(clf)
        8    0.000    0.000    0.000    0.000 figure.py:778(set_canvas)
      150    0.000    0.000    0.000    0.000 text.py:554(set_wrap)
      198    0.000    0.000    0.000    0.000 font_manager.py:839(set_file)
       18    0.000    0.000    0.000    0.000 __init__.py:185(process)
        2    0.000    0.000    0.000    0.000 __init__.py:1320(_check_1d)
       16    0.000    0.000    0.000    0.000 inspect.py:1495(currentframe)
       50    0.000    0.000    0.000    0.000 weakref.py:371(_commit_removals)
       38    0.000    0.000    0.000    0.000 backend_pdf.py:2208(fill)
       13    0.000    0.000    0.000    0.000 _dill.py:127(ndarraysubclassinstance)
       72    0.000    0.000    0.000    0.000 tf_inspect.py:40(_convert_maybe_argspec_to_fullargspec)
        2    0.000    0.000    0.000    0.000 {built-in method today}
        1    0.000    0.000    0.000    0.000 training.py:2472(_validate_compile)
        4    0.000    0.000    0.000    0.000 training.py:2650(_reduce)
       84    0.000    0.000    0.000    0.000 base_layer.py:2194(inbound_nodes)
        9    0.000    0.000    0.000    0.000 distribution_strategy_context.py:90(get_replica_context)
        4    0.000    0.000    0.000    0.000 gen_dataset_ops.py:2624(<listcomp>)
       68    0.000    0.000    0.000    0.000 axis.py:215(get_tick_padding)
      192    0.000    0.000    0.000    0.000 artist.py:580(get_gid)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.fromiter}
       12    0.000    0.000    0.000    0.000 training.py:677(<listcomp>)
        6    0.000    0.000    0.000    0.000 indexed_slices.py:320(internal_convert_n_to_tensor_or_indexed_slices)
       76    0.000    0.000    0.000    0.000 backend_bases.py:963(set_linewidth)
        4    0.000    0.000    0.000    0.000 transforms.py:909(intervalx)
       12    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.generic' objects}
       39    0.000    0.000    0.000    0.000 enum.py:347(__repr__)
      590    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        4    0.000    0.000    0.000    0.000 training.py:2760(_minimum_control_deps)
       23    0.000    0.000    0.000    0.000 base_layer_utils.py:754(v2_dtype_behavior_enabled)
        7    0.000    0.000    0.000    0.000 base_layer.py:2916(_call_fn_arg_defaults)
      120    0.000    0.000    0.000    0.000 def_function.py:906(python_function)
       64    0.000    0.000    0.000    0.000 axis.py:666(formatter)
       12    0.000    0.000    0.000    0.000 __init__.py:390(format)
        6    0.000    0.000    0.000    0.000 posixpath.py:338(normpath)
       10    0.000    0.000    0.000    0.000 tf_utils.py:339(is_symbolic_tensor)
       24    0.000    0.000    0.000    0.000 distribute_lib.py:253(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:2383(<listcomp>)
      268    0.000    0.000    0.000    0.000 transforms.py:1740(get_affine)
       96    0.000    0.000    0.000    0.000 saving_utils.py:273(_serialize_fn)
        1    0.000    0.000    0.000    0.000 losses.py:1857(get)
       84    0.000    0.000    0.000    0.000 layer_serialization.py:144(objects_to_serialize)
        8    0.000    0.000    0.000    0.000 input_spec.py:57(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:3008(get_xbound)
        4    0.000    0.000    0.000    0.000 _datasource.py:503(_sanitize_relative_path)
       64    0.000    0.000    0.000    0.000 inspect.py:690(<genexpr>)
       32    0.000    0.000    0.000    0.000 scale.py:97(__init__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2564(__init__)
        8    0.000    0.000    0.000    0.000 transforms.py:1652(_set)
       14    0.000    0.000    0.000    0.000 core.py:593(filled)
       10    0.000    0.000    0.000    0.000 backend_pdf.py:2253(hatch_cmd)
        8    0.000    0.000    0.000    0.000 axis.py:834(limit_range_for_scale)
      238    0.000    0.000    0.000    0.000 path.py:211(codes)
      104    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 warnings.py:119(filterwarnings)
        6    0.000    0.000    0.000    0.000 backend_pdf.py:519(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend.py:217(get_uid)
        4    0.000    0.000    0.000    0.000 distribute_lib.py:2658(__init__)
      144    0.000    0.000    0.000    0.000 base.py:621(_object_identifier)
       15    0.000    0.000    0.000    0.000 base.py:763(_preload_simple_restoration)
        2    0.000    0.000    0.000    0.000 figure.py:1100(_process_projection_requirements)
       32    0.000    0.000    0.000    0.000 text.py:777(get_fontsize)
      128    0.000    0.000    0.000    0.000 ticker.py:220(set_axis)
      128    0.000    0.000    0.000    0.000 artist.py:688(get_path_effects)
       16    0.000    0.000    0.000    0.000 compile_utils.py:549(map_to_output_names)
        4    0.000    0.000    0.000    0.000 init_ops_v2.py:506(__init__)
        2    0.000    0.000    0.000    0.000 util.py:1354(saver_with_op_caching)
       24    0.000    0.000    0.000    0.000 function.py:3676(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:3064(get_xlim)
       48    0.000    0.000    0.000    0.000 inspect.py:687(<genexpr>)
       46    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 losses.py:1838(deserialize)
       12    0.000    0.000    0.000    0.000 tf_utils.py:467(<genexpr>)
      125    0.000    0.000    0.000    0.000 functional.py:791(_assert_weights_created)
        3    0.000    0.000    0.000    0.000 def_function.py:62(called_with_tracing)
       32    0.000    0.000    0.000    0.000 ticker.py:1663(raise_if_exceeds)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(sort)
       60    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       74    0.000    0.000    0.000    0.000 {built-in method math.floor}
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1688(finalize)
       65    0.000    0.000    0.000    0.000 activations.py:405(linear)
        7    0.000    0.000    0.000    0.000 base_layer.py:2929(_call_fn_arg_positions)
        2    0.000    0.000    0.000    0.000 _base.py:2994(xaxis_inverted)
        2    0.000    0.000    0.000    0.000 _base.py:3419(get_ybound)
      208    0.000    0.000    0.000    0.000 text.py:1241(get_usetex)
       28    0.000    0.000    0.000    0.000 artist.py:594(get_snap)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
        2    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      104    0.000    0.000    0.000    0.000 backend_pdf.py:2115(<genexpr>)
       38    0.000    0.000    0.000    0.000 backend_pdf.py:2197(stroke)
       12    0.000    0.000    0.000    0.000 signature_serialization.py:203(__init__)
        6    0.000    0.000    0.000    0.000 metrics_utils.py:498(<genexpr>)
        3    0.000    0.000    0.000    0.000 math_grad.py:143(_IsScalar)
        4    0.000    0.000    0.000    0.000 _base.py:2411(<listcomp>)
      128    0.000    0.000    0.000    0.000 axis.py:285(get_loc)
        2    0.000    0.000    0.000    0.000 _base.py:224(_getdefaults)
        2    0.000    0.000    0.000    0.000 figure.py:1959(sca)
       16    0.000    0.000    0.000    0.000 transforms.py:1768(is_separable)
       12    0.000    0.000    0.000    0.000 artist.py:719(set_clip_box)
       52    0.000    0.000    0.000    0.000 image.py:129(<genexpr>)
       12    0.000    0.000    0.000    0.000 re.py:324(_subx)
       26    0.000    0.000    0.000    0.000 _backend_pdf_ps.py:37(get_canvas_width_height)
       32    0.000    0.000    0.000    0.000 distribute_lib.py:1991(_container_strategy)
        6    0.000    0.000    0.000    0.000 tpu.py:208(is_tpu_strategy)
      142    0.000    0.000    0.000    0.000 __init__.py:1760(<listcomp>)
        8    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
       48    0.000    0.000    0.000    0.000 numbers.py:283(__float__)
       13    0.000    0.000    0.000    0.000 pickle.py:188(__init__)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1297(writeHatches)
       69    0.000    0.000    0.000    0.000 backend_pdf.py:235(pdfRepr)
       84    0.000    0.000    0.000    0.000 base_layer.py:2200(outbound_nodes)
       24    0.000    0.000    0.000    0.000 meta_graph.py:171(<listcomp>)
      144    0.000    0.000    0.000    0.000 base.py:633(_tracking_metadata)
       24    0.000    0.000    0.000    0.000 __init__.py:816(release)
       64    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       96    0.000    0.000    0.000    0.000 layer_serialization.py:34(object_identifier)
        2    0.000    0.000    0.000    0.000 _base.py:3475(get_ylim)
       22    0.000    0.000    0.000    0.000 _ufunc_config.py:437(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:387(usesTime)
       28    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      100    0.000    0.000    0.000    0.000 callbacks.py:758(on_train_end)
        2    0.000    0.000    0.000    0.000 functional.py:845(<setcomp>)
       48    0.000    0.000    0.000    0.000 tensor_shape.py:700(__reduce__)
        2    0.000    0.000    0.000    0.000 _base.py:3405(yaxis_inverted)
        4    0.000    0.000    0.000    0.000 _base.py:129(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:513(set_constrained_layout)
       20    0.000    0.000    0.000    0.000 transforms.py:2249(get_matrix)
        2    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       24    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
       10    0.000    0.000    0.000    0.000 _datasource.py:206(keys)
       44    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        6    0.000    0.000    0.000    0.000 __init__.py:1286(debug)
        6    0.000    0.000    0.000    0.000 optimizer_v2.py:1256(_filter_grads)
      192    0.000    0.000    0.000    0.000 backend_bases.py:162(close_group)
       12    0.000    0.000    0.000    0.000 patches.py:475(set_joinstyle)
       12    0.000    0.000    0.000    0.000 __init__.py:120(getLevelName)
        5    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
       56    0.000    0.000    0.000    0.000 backend_pdf.py:2239(linewidth_cmd)
       67    0.000    0.000    0.000    0.000 backend_pdf.py:229(__init__)
        2    0.000    0.000    0.000    0.000 training_utils.py:1912(get_input_shape_and_dtype)
       84    0.000    0.000    0.000    0.000 base_layer.py:1223(supports_masking)
       16    0.000    0.000    0.000    0.000 base_layer.py:2489(_set_mask_keras_history_checked)
       60    0.000    0.000    0.000    0.000 data_structures.py:903(<dictcomp>)
        4    0.000    0.000    0.000    0.000 textpath.py:24(__init__)
       28    0.000    0.000    0.000    0.000 text.py:347(<listcomp>)
        4    0.000    0.000    0.000    0.000 transforms.py:2342(_iter_break_from_left_to_right)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(iscomplexobj)
       16    0.000    0.000    0.000    0.000 backend_pdf.py:2273(fillcolor_cmd)
       16    0.000    0.000    0.000    0.000 function_wrappers.py:91(ret)
        9    0.000    0.000    0.000    0.000 tensor_util.py:596(<listcomp>)
        3    0.000    0.000    0.000    0.000 tape.py:45(push_new_tape)
       30    0.000    0.000    0.000    0.000 context.py:1980(shared_name)
        2    0.000    0.000    0.000    0.000 _base.py:2389(<listcomp>)
       60    0.000    0.000    0.000    0.000 axis.py:649(locator)
        2    0.000    0.000    0.000    0.000 gridspec.py:246(__init__)
        2    0.000    0.000    0.000    0.000 text.py:1042(set_fontsize)
       94    0.000    0.000    0.000    0.000 markers.py:313(_set_nothing)
        4    0.000    0.000    0.000    0.000 transforms.py:1632(_init)
      144    0.000    0.000    0.000    0.000 path.py:251(should_simplify)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:837(sort)
       88    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        8    0.000    0.000    0.000    0.000 backend_pdf.py:2366(copy_properties)
        8    0.000    0.000    0.000    0.000 base_layer.py:3219(<genexpr>)
       60    0.000    0.000    0.000    0.000 data_structures.py:747(<dictcomp>)
